id_operador,productos
1246,JUGO DE UVA
1247,JUGO CONCENTRADO DE UVA
1248,VINO
1249,AJO
1249,ZAPALLO
1250,MOSTO DE UVA
1251,VINO
1252,MOSTO CONCENTRADO DE UVA
1253,ZAPALLO
1253,ESPARRAGOS
1254,VINO
1254,VINO ESPUMANTE
1254,VINAGRE
1254,ACETO
1255,PASAS DE UVA
1256,UVA PASA
1257,ACEITE DE OLIVA
1258,JUGO CONCENTRADO DE UVA
1259,OREGANO
1259,TOMILLO
1259,ROMERO
1259,LAVANDA
1259,MENTA
1259,MAIZ
1259,ZAPALLO ANCO
1260,JUGO DE ALOE VERA
1260,JUGO DE ALOE VERA SABORIZADO
1260,GEL DE ALOE VERA
1261,PERAS CONGELADAS
1262,HIGOS
1262,GRANADAS
1262,PALTAS
1263,EXTRACCION
1263,FRACCIONAMIENTO DE MIEL
1264,FRUTICULTURA
1264,HORTICULTURA
1264,AROMATICAS
1264,MEDICINALES
1264,DULCES
1265,MIEL
1265,EXTRACCION
1265,FRACCIONAMIENTO DE MIEL
1266,CORTES DE CARNE VACUNA ENFRIADA
1266,CORTES DE CARNE VACUNA CONGELADA
1267,SMOOTHIES
1267,JUGOS
1267,DULCES
1267,AROMATICAS
1267,AZUCAR
1267,FRUTAS
1267,PULPAS
1267,PASAS
1268,HORTALIZAS DE HOJA
1268,RAIZ
1268,FRUTO
1268,CONGELADO DE FRUTILLAS
1269,MIEL
1269,SUBPRODUCTOS DE LA COLMENA
1270,ARANDANO
1271,JUGO
1271,ACEITE DE LIMON
1272,LIMON
1273,ARANDANO
1273,ARANDANO CONGELADO
1274,ARANDANO CONGELADO
1274,FRAMBUESA CONGELADA
1275,ARANDANO
1276,ARANDANO
1277,ARANDANO
1277,ARANDANO CONGELADO
1277,FRAMBUESA CONGELADA
1277,MORAS CONGELADAS
1278,CHIA
1279,ARANDANO
1280,LIMON
1280,MANDARINA
1280,NARANJA
1280,PALTA
1281,FRUTILLA CONGELADA
1281,ARANDANO CONGELADO
1282,SESAMO
1282,POROTO
1282,CHIA
1283,CHIA
1283,POROTO
1283,GARBANZO
1284,ARANDANO
1285,ARANDANO
1286,MEJILLON
1287,VINO
1288,AZUCAR DE CAÑA
1288,CHIA
1288,POROTO
1288,AJO NEGRO
1288,MELAZA
1288,CEREALES
1289,TORTA DE SOJA
1289,CHIA
1289,HARINA DE COLZA
1289,ARROZ
1289,CENTENO
1289,LINO
1289,SORGO
1289,AVENA
1289,ACEITE DE GIRASOL
1289,ACEITE DE SOJA
1289,HARINA DE GIRASOL
1289,HARINA DE SOJA
1289,TRIGO
1289,GARBANZO
1289,SOJA
1289,GIRASOL
1289,HARINA DE SOJA
1289,COLZA
1289,ACEITE DE COLZA
1289,MAIZ
1289,CARTAMO
1289,CEBADA
1289,MIJO
1290,LANA
1290,LANA
1290,TOPS DE LANA
1290,BLOUSSE
1291,MIEL
1292,YERBA MATE
1292,TE NEGRO
1293,GIRASOL
1293,LINO
1293,MAIZ
1293,MAIZ PISINGALLO
1293,SOJA
1293,TRIGO
1293,GARBANZO
1294,CEREALES
1294,OLEAGINOSAS
1295,CHIA
1296,LANA
1296,LANA
1296,TOPS DE LANA
1297,TRUCHAS A LAS FINAS HIERBAS
1297,PATE DE TRUCHA
1297,TRUCA AL AJI KITUCHO
1298,ACEITE DE JOJOBA
1299,CEREALES
1299,OLEAGINOSAS
1299,OTROS PRODUCTOS ORGANICOS
1300,PULPA CONCENTRADA DE CIRUELA
1300,PURE DE PERA CONCENTRADO
1300,PURE DE DAMASCO CONCENTRADO
1300,PURE DE DAMASCO
1300,ZAPALLO
1300,PULPA DE DAMASCO
1300,ZANAHORIA
1300,PULPA CONCENTRADA DE DURAZNO
1300,PURE DE ZANAHORIA
1300,PURE DE DURAZNO
1300,PULPA DE MANZANA
1300,PULPA DE ZANAHORIA
1300,PULPA DE ZAPALLO
1300,MANZANA
1300,PULPA CONCENTRADA DE DAMASCO
1300,PURE DE MANZANA CONCENTRADO
1300,DURAZNO
1300,PULPA DE DURAZNO
1300,PERA
1300,PURE DE PERA
1300,PURE DE DURAZNO CONCENTRADO
1300,CIRUELA
1300,PULPA DE PERA
1300,BATATA
1300,DAMASCO
1300,PURE DE ZAPALLO
1300,PURE DE BATATA
1300,PULPA CONCENTRADA DE PERA
1300,PULPA DE CIRUELA
1300,PULPA CONCENTRADA DE MANZANA
1300,PURE DE MANZANA
1301,LANA
1302,ACEITE DE JOJOBA
1303,ARROZ
1304,GRANOS
1305,GIRASOL
1305,SOJA
1305,MAIZ
1306,MIEL
1307,MIEL
1308,CHIA
1309,ARANDANO
1309,MANZANA
1309,PERA
1309,CEREZA
1309,ACEITE DE OLIVA
1309,ACEITUNAS
1309,CIRUELA
1310,FRUTILLA
1310,FRUTILLA CONGELADA
1310,ARANDANO
1310,ARANDANO CONGELADO
1311,ACEITE DE JOJOBA
1312,CHIA
1313,CHIA
1314,CHOCOLATE
1315,PERA
1315,MANZANA
1316,ACEITE DE LIMPIEZA
1316,EMULSION CORPORAL ANTIAGE
1316,EMULSION CORPORAL NUTRITIVA
1316,EMULSION CORPORAL SUAVIZANTE
1316,CREMA FACIAL ANTIAGE
1316,CREMA FACIAL DIURNA
1316,CREMA FACIAL NOCTURNA NUTRITIVA
1316,SERUM CONTORNO DE LABIOS
1316,SERUM CONTORNO DE OJOS
1316,TONICO FACIAL
1317,GIRASOL
1317,ACEITE DE COLZA CANOLA
1317,ARROZ
1317,VINO
1317,MAIZ
1317,NUEZ
1317,ACEITE DE SOJA
1317,ACEITUNAS
1317,CHIA
1317,CIRUELA
1317,ACEITE DE GIRASOL
1317,ACEITE DE OLIVA
1317,LINO
1317,PASAS DE UVA
1318,TRIGO
1318,SOJA
1318,MAIZ
1318,MAIZ PISINGALLO
1318,SORGO
1318,CANOLA
1318,GIRASOL
1318,ALCOHOL
1319,AJO
1319,CEBOLLA
1319,ZAPALLO
1320,TE
1321,CARNE VACUNA
1322,ARROZ
1322,LINO
1322,ACEITE DE OLIVA
1322,HARINA DE MAIZ
1322,MAIZ
1322,MIJO
1322,TRIGO
1322,CENTENO
1322,CIRUELA DESHIDRATADA CON CAROZO
1322,MANZANA DESHIDRATADA
1323,CIRUELA
1323,MANZANA
1323,PERA
1323,ARANDANO
1324,PERA
1324,MANZANA
1325,LANA
1326,CEREALES
1326,OLEAGINOSAS
1326,OTROS PRODUCTOS ORGANICOS
1327,EXPELLER DE GIRASOL
1327,GIRASOL
1327,ACEITE DE GIRASOL
1327,ACEITE DE CANOLA
1328,FRUTILLA CONGELADA
1328,ARANDANO CONGELADO
1328,FRAMBUESA CONGELADA
1328,MORAS CONGELADAS
1328,ESPARRAGO CONGELADOS
1329,CIRUELA DESHIDRATADA
1330,ARANDANO
1330,ARANDANO CONGELADO
1331,TRIGO
1332,ARANDANO
1332,ARANDANO CONGELADO
1333,ARANDANO
1333,ARANDANO CONGELADO
1334,PASAS DE  UVA
1335,YERBA MATE SUAVE
1335,YERBA MATE CON PALO
1335,YERBA MATE FUERTE
1335,YERBA MATE COMPUESTA
1335,YERBA MATE DESPALILLADA
1335,YERBA MATE EN SAQUITOS
1335,TE DE ROSA MOSQUETA EN SAQUITOS
1335,TE VERDE EN SAQUITOS
1335,TE VERDE EN HEBRAS
1335,TE NEGRO EN SAQUITOS
1335,TE NEGRO EN HEBRAS
1335,SEMILLAS DE LINO
1335,HARINA INTEGRAL SUPERFINA
1335,ACEITUNAS NEGRAS
1335,POROTOS DE SOJA
1335,AZUCAR INTEGRAL DE CAÑA
1335,REBOZADOR
1335,HARINA DE SOJA
1335,HARINA DE MAIZ
1335,HARINA INTEGRAL GRUESA
1335,HARINA INTEGRAL FINA
1335,HARINA DE SOJA TOSTADA
1335,SEMITA DE MAIZ
1335,MIX PARA PREPARAR MILANESAS DE SOJA
1335,TRIGO PAN
1335,ACEITUNAS VERDES
1335,ACEITE DE OLIVA
1336,SESAMO
1336,HIERBAS AROMATICAS
1336,YERBA MATE
1336,MELISA
1336,MENTA
1336,LAVANDA VERA
1336,OREGANO
1336,TOMILLO
1336,AJEDREA
1336,CEDRON
1336,ESTRAGON FRANCES
1336,SALVIA
1336,ROMERO
1336,LAVANDIN
1336,ROSA MOSQUETA
1336,MIJO
1336,MEZCLA PARA AVES
1336,MEZCLA PARA CARNES
1336,MEZCLA PARA PESCADOS
1336,TE VERDE CON MENTA
1336,MEZCLA PARA HIERBAS FINAS
1336,TREBOL ROJO
1336,HISOPO
1336,TILO
1336,CHIA
1336,LIMON
1336,NARANJA AMARGA
1336,
1336,NARANJA DULCE
1336,POMELO
1336,HOJA DE PARRA
1336,LEMON GRAS
1336,STEVIA
1336,MANDIOCA
1337,CORTES DE CARNE VACUNA CONGELADA
1337,CORTES DE CARNE VACUNA ENFRIADA
1338,CEREALES
1338,OLEAGINOSAS
1339,MIEL
1340,PRODUCTOS ORGANICOS DE ORIGEN ANIMAL
1340,VEGETAL
1341,CEREALES
1341,OLEAGINOSAS
1342,CEREALES
1342,OLEAGINOSAS
1342,OTROS PRODUCTOS ORGANICOS
1343,ACEITE DE OLIVA
1344,COMERCIALIZACION DE CEREALES
1344,OLEAGINOSAS
1345,MIEL
1345,SUBPRODUCTOS DE LA COLMENA
1346,MANI
1346,MANI CONFITERIA
1346,MANI FRITO SALADO
1346,MANI TOSTADO
1346,ACEITE DE MANI
1346,PASTA DE MANI
1346,HARINA DE MANI
1347,MANI
1348,ESPARRAGO
1348,MIEL
1348,VINO
1348,DULCE
1349,MANI
1349,MANI CONFITERIA
1349,MANI FRITO SALADO
1349,MANI TOSTADO
1349,ACEITE DE MANI
1349,HARINA DE MANI
1350,MANI
1351,COMERCIALIZACION DE MANI
1351,SUS DERIVADOS
1352,MANI
1352,MANI CONFITERIA
1352,MANI FRITO SALADO
1352,MANI TOSTADO
1352,ACEITE DE MANI
1352,HARINA DE MANI
1352,PASTA DE MANI
1353,MANI
1354,MANI
1355,MANI
1355,SOJA
1356,CEREALES
1356,OLEAGINOSAS
1357,LANA
1357,LANA
1358,PROCESAMIENTO  DE CEREALES
1358,OLEAGINOSAS
1359,ARROZ INTEGRAL
1359,PULIDO
1359,LINO
1359,MIJO
1359,SORGO
1359,MAIZ
1359,AZUCAR
1359,CENTENO
1360,ACEITE DE OLIVA
1361,AJO
1361,ZAPALLO
1362,VINO
1362,MOSTO
1363,ACEITE DE OLIVA
1364,SEMILLA DE LECHUGA
1364,SEMILLA DE CEBOLLA
1365,PULPA CONCENTRADA DE DAMASCO
1365,PULPA CONCENTRADA DE MANZANA
1365,PULPA CONCENTRADA DE PERA
1365,PULPA CONCENTRADA DE CIRUELA
1366,AJO
1366,ZAPALLO
1367,ACEITE DE OLIVA
1368,VINO
1368,VINO ESPUMANTE
1369,VINO
1370,VINO
1371,ROSELLA
1371,STEVIA
1371,TE
1371,TE NEGRO
1371,TE VERDE
1371,YERBA MATE
1371,TE ROJO
1372,YERBA MATE
1373,YERBA MATE
1374,CIRUELA
1374,DURAZNO
1374,CEREZA
1374,MANZANA
1374,PERA
1374,ZAPALLO
1375,CEREZA
1375,NECTARINAS
1375,PERA
1375,MANZANA
1375,CIRUELA
1375,DURAZNO
1376,PERAS
1376,MANZANAS
1376,DURAZNOS
1376,CEREZA
1376,CIRUELAS
1376,ZAPALLO
1377,JUGO CONCENTRADO
1377,PURE DE PERA
1378,MANZANAS
1378,PERAS
1379,MANZANAS
1379,PERAS
1379,UVAS
1379,ARANDANOS
1380,PERA
1380,MANZANA
1380,CIRUELAS
1380,DURAZNO
1380,NECTARINAS
1380,CEREZAS
1381,CEREALES
1381,OLEAGINOSAS
1382,CEREALES
1382,OLEAGINOSAS
1382,LEGUMINOSAS
1383,CHIA
1384,CEREALES
1384,OLEAGINOSAS
1385,CHIA
1385,TRIGO
1385,QUINOA
1386,AJO
1387,CEREALES
1387,OLEAGINOSAS
1388,MIEL
1388,SUBPRODUCTOS DE LA COLMENA
1389,AZUCAR DE CAÑA
1390,CHIA
1390,POROTO
1390,SESAMO
1391,CHIA
1392,CHIA
1393,AZUCAR DE CAÑA
1393,CHIA
1393,QUINOA
1393,SESAMO
1394,CHIA
1394,FRUTILLA
1394,FRUTILLA CONGELADA
1394,ARANDANO
1394,ARANDANO CONGELADO
1395,CHIA
